23, 6, 4, 2, 1, 0, -4, -9, -70
Sort 3, 0, 67, 44, 2, 13, 88, -3, 5.
-3, 0, 2, 3, 5, 13, 44, 67, 88
Sort 10, 8, 7, -4, 155, 17, 3, 4, 2.
-4, 2, 3, 4, 7, 8, 10, 17, 155
Put 5, 2, 73, -1, 3, 7, 4, 1524, 1 in descending order.
1524, 73, 7, 5, 4, 3, 2, 1, -1
Sort 7, 5, 1, -3, -22, 4, 80, 3, -6.
-22, -6, -3, 1, 3, 4, 5, 7, 80
Put 7, -1, 1, 0, 52, 2, 16, 8, -4 in increasing order.
-4, -1, 0, 1, 2, 7, 8, 16, 52
Put -2, -1, 0, 1, -3, 8, 2, 919, 4 in ascending order.
-3, -2, -1, 0, 1, 2, 4, 8, 919
Put 48, -3, 1, -87, 0, 6, 5, 8, -2 in ascending order.
-87, -3, -2, 0, 1, 5, 6, 8, 48
Sort 15, 0, 4, 2, -2, 798, 6, 90, 1.
-2, 0, 1, 2, 4, 6, 15, 90, 798
Sort 0, -4, 6, -1, -2, 4, 96, 68, 8 in descending order.
96, 68, 8, 6, 4, 0, -1, -2, -4
Sort 37, 4, 3, 8, 2, 94, 0, -17, -1.
-17, -1, 0, 2, 3, 4, 8, 37, 94
Sort 0, -5, 4, -4, 6, 96, 3, 1, 19 in decreasing order.
96, 19, 6, 4, 3, 1, 0, -4, -5
Put 1, 7, 32, 9, 0, 46, -5, 2, 6 in increasing order.
-5, 0, 1, 2, 6, 7, 9, 32, 46
Sort 0, 2, 355, 32, 1, 21, 4, 5, -2 in increasing order.
-2, 0, 1, 2, 4, 5, 21, 32, 355
Sort 2, 16, 23, -5, 77, 3, -1, 1, 0.
-5, -1, 0, 1, 2, 3, 16, 23, 77
Sort 7, 26, 3, 27, 5, -5, 1, 2, 353 in descending order.
353, 27, 26, 7, 5, 3, 2, 1, -5
Put 2, 0, 9, 28, 5, 4, 77, -55, -4 in decreasing order.
77, 28, 9, 5, 4, 2, 0, -4, -55
Sort 5, 6, 238, -1, 0, 8, -2, -6, 2 in descending order.
238, 8, 6, 5, 2, 0, -1, -2, -6
Sort -1, 3, 6, 0, 12, -3, 8, -4, -2.
-4, -3, -2, -1, 0, 3, 6, 8, 12
Put 377, 1, 8, -4, 6, 0, 17, 3, -3 in ascending order.
-4, -3, 0, 1, 3, 6, 8, 17, 377
Sort 2, 1, 80, 26, 4, 9, -5, 8, 17 in descending order.
80, 26, 17, 9, 8, 4, 2, 1, -5
Sort 3, -3, 9, 7, 6, 286, 16, 4, -1 in descending order.
286, 16, 9, 7, 6, 4, 3, -1, -3
Put 4, 9, -1, 2, 6, 919, 1, 0, 148 in descending order.
919, 148, 9, 6, 4, 2, 1, 0, -1
Sort 16, 5, -4, 0, 1, 3, 32, -5, 11 in increasing order.
-5, -4, 0, 1, 3, 5, 11, 16, 32
Put 22, -1, 66, 6, 1, 5, -7, 0, -8 in decreasing order.
66, 22, 6, 5, 1, 0, -1, -7, -8
Put 34, 7, 2, -7, 39, 1, 0, 5, -5 in ascending order.
-7, -5, 0, 1, 2, 5, 7, 34, 39
Put 1, -3, 9, 4, 5, 667, 3, 2, 512 in descending order.
667, 512, 9, 5, 4, 3, 2, 1, -3
Sort 65, 9, 1, 5, 7, -5, -8, 0, 43 in descending order.
65, 43, 9, 7, 5, 1, 0, -5, -8
Put 6, 7, 0, 3, -53, 71, -85, 1, 2 in increasing order.
-85, -53, 0, 1, 2, 3, 6, 7, 71
Sort -8, -34, 16, 1, 2, 4, 6, -1, 8 in increasing order.
-34, -8, -1, 1, 2, 4, 6, 8, 16
Sort 1, 0, 3, -4, 226, 5, 164, 7, 8 in ascending order.
-4, 0, 1, 3, 5, 7, 8, 164, 226
Put -1, -66, 3, 1, 56, 5, 4, 9, 7 in ascending order.
-66, -1, 1, 3, 4, 5, 7, 9, 56
Sort 37, 127, 2, 3, -2, 5, 0, 4, 29 in descending order.
127, 37, 29, 5, 4, 3, 2, 0, -2
Put 2, -4, 80, -5, 9, 4, -2, 0, 73 in ascending order.
-5, -4, -2, 0, 2, 4, 9, 73, 80
Put 5, 6, 27, 1, 3, -3, -4, 7, 84 in increasing order.
-4, -3, 1, 3, 5, 6, 7, 27, 84
Sort 5, -1, 7, 4, 9, -65, -5, 32, 3 in descending order.
32, 9, 7, 5, 4, 3, -1, -5, -65
Sort 19, 1, 0, -4, -5, 16, 5, 41, 2.
-5, -4, 0, 1, 2, 5, 16, 19, 41
Put -5, 4, -8, 13, 0, 19, 5, 10, 1 in descending order.
19, 13, 10, 5, 4, 1, 0, -5, -8
Sort 5, 7, 0, 1, 3, 8, 4391, -3, 4.
-3, 0, 1, 3, 4, 5, 7, 8, 4391
Sort 1, -5, 253, 5, 3, 65, 4, 21, 0 in increasing order.
-5, 0, 1, 3, 4, 5, 21, 65, 253
Sort 2, 1, 12, 5, 0, -5, 23, -4, 87 in increasing order.
-5, -4, 0, 1, 2, 5, 12, 23, 87
Put 5, 4, 59, 3, -5, -2, 1, 6, 247 in descending order.
247, 59, 6, 5, 4, 3, 1, -2, -5
Sort 0, 2, 9, 78, -4, -2, 16, 5, -3 in increasing order.
-4, -3, -2, 0, 2, 5, 9, 16, 78
Put 5, 3, -8, 67, 2, 0, -4, 16, 7 in decreasing order.
67, 16, 7, 5, 3, 2, 0, -4, -8
Sort 1, 41, 0, 55, 2, 5, -7, 18, -1.
-7, -1, 0, 1, 2, 5, 18, 41, 55
Sort 2, 1, -4, 0, -19, 5, 3, 65, -5.
-19, -5, -4, 0, 1, 2, 3, 5, 65
Put -5, 7, -21, -4, 61, 3, 2, 0, 1 in increasing order.
-21, -5, -4, 0, 1, 2, 3, 7, 61
Sort 3, 7, 5, 304, -5, 6, -9, 2, 23 in descending order.
304, 23, 7, 6, 5, 3, 2, -5, -9
Put -5, 132, 9, 5, 7, 2, -6, 0, -2 in ascending order.
-6, -5, -2, 0, 2, 5, 7, 9, 132
Sort -1, 0, 5, 2, 1, 4, 16, -6, 217 in descending order.
217, 16, 5, 4, 2, 1, 0, -1, -6
Put 2, -1, 23, 27, 32, -5, 5, 0, 1 in descending order.
32, 27, 23, 5, 2, 1, 0, -1, -5
Put 5, 45, 16, 7, -2, 2, -7, 3, -3 in descending order.
45, 16, 7, 5, 3, 2, -2, -3, -7
Sort 44, -5, 9, 70, 11, 0, -6, 5, 1.
-6, -5, 0, 1, 5, 9, 11, 44, 70
Put 4, 1, 2, 5, 90, -22, 6, 3, 66 in descending order.
90, 66, 6, 5, 4, 3, 2, 1, -22
Put 16, -5, 36, -1, 5, 0, 3, 4, -9 in descending order.
36, 16, 5, 4, 3, 0, -1, -5, -9
Put 0, 25, 1, 3, 2, 26, -4, 4, 431 in decreasing order.
431, 26, 25, 4, 3, 2, 1, 0, -4
Sort -3, 1, 2, 3, 5, 0, 234, -9, -1 in decreasing order.
234, 5, 3, 2, 1, 0, -1, -3, -9
Sort 8, 3, -3, 2, -1, -7, 6, 57, -5 in ascending order.
-7, -5, -3, -1, 2, 3, 6, 8, 57
Put -66, 2, 41, 23, 0, -1, 4, 5, 3 in decreasing order.
41, 23, 5, 4, 3, 2, 0, -1, -66
Sort 8, 1, 4, 3, 2, 69, 76, 169, -2.
-2, 1, 2, 3, 4, 8, 69, 76, 169
Put 14, 9, 73, 1, 0, 2, 3, -56, 4 in decreasing order.
73, 14, 9, 4, 3, 2, 1, 0, -56
Sort -72, 7, -1, 6, 4, 1, 48, 5, 2 in descending order.
48, 7, 6, 5, 4, 2, 1, -1, -72
Sort 5, -5, 4, 1, 0, 38, 13, 83, 34 in ascending order.
-5, 0, 1, 4, 5, 13, 34, 38, 83
Sort 22, 2, 862, 0, -3, 3, -1, 5, 1 in ascending order.
-3, -1, 0, 1, 2, 3, 5, 22, 862
Sort 4, 2, 23, 5, 6, -2, 7, 21, -10 in decreasing order.
23, 21, 7, 6, 5, 4, 2, -2, -10
Sort 0, 2, -9, 76, -4, 17, 5, -3, 7.
-9, -4, -3, 0, 2, 5, 7, 17, 76
Sort 32, 2, 9, 0, -3, -2, 8, 3, 20 in descending order.
32, 20, 9, 8, 3, 2, 0, -2, -3
Put 69, -2, 7, 2, 42, -3, 12, 3, 1 in descending order.
69, 42, 12, 7, 3, 2, 1, -2, -3
Sort -1, 21, 4, 16, 1, 23, 5, -5, 2 in increasing order.
-5, -1, 1, 2, 4, 5, 16, 21, 23
Put 0, 5, 11, 3, -46, 20, 19, 4, 6 in decreasing order.
20, 19, 11, 6, 5, 4, 3, 0, -46
Put 9, 665, -2, 0, 4, 2, 6, 5, -12 in descending order.
665, 9, 6, 5, 4, 2, 0, -2, -12
Sort 28, 3, 1, 13, 5, -2, -4, 15, 0.
-4, -2, 0, 1, 3, 5, 13, 15, 28
Sort 7, 3, 0, -1886, -2, 5, 1, 8, 4 in ascending order.
-1886, -2, 0, 1, 3, 4, 5, 7, 8
Put 0, 5, 23, 3, 4, -5, 53, -4, 6 in descending order.
53, 23, 6, 5, 4, 3, 0, -4, -5
Sort 4, 17, 10, -1, -7, 9, 5, 11, 1 in decreasing order.
17, 11, 10, 9, 5, 4, 1, -1, -7
Sort 8, 1708, 7, 20, 2, 0, 4, 3, -5 in decreasing order.
1708, 20, 8, 7, 4, 3, 2, 0, -5
Sort 29, -53, 8, -3, 41, 2, 1, 5, 0 in descending order.
41, 29, 8, 5, 2, 1, 0, -3, -53
Sort 4, 15, -3, 5, -69, 9, 0, 3, 83 in descending order.
83, 15, 9, 5, 4, 3, 0, -3, -69
Sort 3, -4, 4, 8, 5, 31, -5, -1, 16 in decreasing order.
31, 16, 8, 5, 4, 3, -1, -4, -5
Put -15, 4, 3, 261, -2, 0, 8, 2, 7 in increasing order.
-15, -2, 0, 2, 3, 4, 7, 8, 261
Put 5, 19, -4, 3, 0, 4, -2, 359, 7 in ascending order.
-4, -2, 0, 3, 4, 5, 7, 19, 359
Put -2, 26, 4, 6, 13, 2, 52, -7, 0 in descending order.
52, 26, 13, 6, 4, 2, 0, -2, -7
Put 5, 2, 3, 65, 10, 24, -4, 0, 73 in increasing order.
-4, 0, 2, 3, 5, 10, 24, 65, 73
Sort 58, -5, 7, 8, -1, 6, 9, -53, 3 in descending order.
58, 9, 8, 7, 6, 3, -1, -5, -53
Sort 60, -5, 2, 0, 7, -8, 10, 3, 59 in increasing order.
-8, -5, 0, 2, 3, 7, 10, 59, 60
Put 10, 44, 5, 0, -2, 43, -1, 3, 2 in descending order.
44, 43, 10, 5, 3, 2, 0, -1, -2
Put 0, 13, -6, 1, 5, 27, 3, -8, 31 in increasing order.
-8, -6, 0, 1, 3, 5, 13, 27, 31
Sort 5, -17, 0, 7, 3, 2, 554, 6, -1 in increasing order.
-17, -1, 0, 2, 3, 5, 6, 7, 554
Put 0, 6, 2, -72, 5, -9, -12, 4, 3 in ascending order.
-72, -12, -9, 0, 2, 3, 4, 5, 6
Sort -6, 3, 6, 1, 0, -2, 9, 4, 246 in decreasing order.
246, 9, 6, 4, 3, 1, 0, -2, -6
Sort -7, 1, 2, 33, -5, 15, 3, 5, 4 in descending order.
33, 15, 5, 4, 3, 2, 1, -5, -7
Sort 0, 92, -3, -8, -5, 4, 8, 6, 42.
-8, -5, -3, 0, 4, 6, 8, 42, 92
Put 4, -5, 6, -68, -9, 0, 23, 2, 5 in increasing order.
-68, -9, -5, 0, 2, 4, 5, 6, 23
Put 0, 6, -1, 1, 4, -3, 9, 13, -16 in descending order.
13, 9, 6, 4, 1, 0, -1, -3, -16
Put 4940, -3, 1, 7, 43, 5, 3, 9, 0 in increasing order.
-3, 0, 1, 3, 5, 7, 9, 43, 4940
Put -6, 69, 1, 4, -1, 9, 5, 6, 2 in ascending order.
-6, -1, 1, 2, 4, 5, 6, 9, 69
Sort 5, 2, 3243, 19, 0, 7, -2, 4, 1 in descending order.
3243, 19, 7, 5, 4, 2, 1, 0, -2
Put 2, 26, 12, -1, 3, 5, 6, -6, 1 in ascending order.
-6, -1, 1, 2, 3, 5, 6, 12, 26
Sort 3, 4, 277, 5, 44, -5, 2, 9, -2 in increasing order.
-5, -2, 2, 3, 4, 5, 9, 44, 277
Sort 0, -2, 2, 5, -464, -1, 4, 1, 9 in descending order.
9, 5, 4, 2, 1, 0, -1, -2, -464
Sort 6, -4, -24, 15, 7, 9, 0, 3, -6 in ascending order.
-24, -6, -4, 0, 3, 6, 7, 9, 15
Sort 1, 2, -7, 11, 78, -14, 6, 4, 0 in increasing order.
-14, -7, 0, 1, 2, 4, 6, 11, 78
Put -5, 1, 3, -8, 4, 5, 11, -23, 8 in ascending order.
-23, -8, -5, 1, 3, 4, 5, 8, 11
Sort 9, 36, 16, 5, -1, 1, -9, -4, 2 in ascending order.
-9, -4, -1, 1, 2, 5, 9, 16, 36
Put 0, 4, 48, -15, 15, 8, 5, -5, 1 in decreasing order.
48, 15, 8, 5, 4, 1, 0, -5, -15
Sort 1, -3, 7, 2, -5, 416, 3, 14, 5 in increasing order.
-5, -3, 1, 2, 3, 5, 7, 14, 416
Sort -1, -3, 4, 0, 48, 7, 5, 80, -2 in decreasing order.
80, 48, 7, 5, 4, 0, -1, -2, -3
Put 5, 10, 3, 291, 1, 4, 7, 21, -6 in increasing order.
-6, 1, 3, 4, 5, 7, 10, 21, 291
Sort 7, -68, 4, 1, 2, 5, -3, 658, 0 in ascending order.
-68, -3, 0, 1, 2, 4, 5, 7, 658
Sort 11, 3, -47, 2, 4, 57, 9, 1, -8 in descending order.
57, 11, 9, 4, 3, 2, 1, -8, -47
Sort -5, 5, 0, 2, 8, 4, 1, 608, -85 in ascending order.
-85, -5, 0, 1, 2, 4, 5, 8, 608
Sort 8, -71, -2, 4, 9, 3, 80, -4, 5 in ascending order.
-71, -4, -2, 3, 4, 5, 8, 9, 80
Sort 5, 3, -9, 7, 2, 34, -26, -2, 0 in descending order.
34, 7, 5, 3, 2, 0, -2, -9, -26
Sort 9, 2, 4, -2, -7, 32, 74, 1, -4.
-7, -4, -2, 1, 2, 4, 9, 32, 74
Put 371, -6, 18, 4, 3, 1, 12, 6, 0 in increasing order.
-6, 0, 1, 3, 4, 6, 12, 18, 371
Sort -1, 2, 8, 3, 7, 5, -732, 28, 1 in decreasing order.
28, 8, 7, 5, 3, 2, 1, -1, -732
Sort 1, -3, -13, 4, 9, 6, 0, -11, 5 in increasing order.
-13, -11, -3, 0, 1, 4, 5, 6, 9
Put -14, 4, 95, 15, 1, -2, 3, 0, 2 in decreasing order.
95, 15, 4, 3, 2, 1, 0, -2, -14
Put 1, -17, 8, 6, -1, 5, 0, 11, -9 in increasing order.
-17, -9, -1, 0, 1, 5, 6, 8, 11
Put 6, -2, 3, -7, -6, 2, 5, 881, 8 in increasing order.
-7, -6, -2, 2, 3, 5, 6, 8, 881
Sort 5, -6, 134, 1, 0, 8, 4, 13, 6.
-6, 0, 1, 4, 5, 6, 8, 13, 134
Sort 3, 23, 8, -1, 17, 5, 83, 10, 4 in increasing order.
-1, 3, 4, 5, 8, 10, 17, 23, 83
Sort 4, -4, -2, 33, 3, 7, 5, -6, 2 in ascending order.
-6, -4, -2, 2, 3, 4, 5, 7, 33
Put -5, 3, 236, 2, 72, -3, 5, 4, 0 in descending order.
236, 72, 5, 4, 3, 2, 0, -3, -5
Put 5, -1, 2, 1, 10, 3, -5, 24, 7 in decreasing order.
24, 10, 7, 5, 3, 2, 1, -1, -5
Put 6, 31, 4, 5, -5, 30, 27, 28, 2 in descending order.
31, 30, 28, 27, 6, 5, 4, 2, -5
Sort 6, 5, -2, 4, 9, 11, 467, 8, -4 in decreasing order.
467, 11, 9, 8, 6, 5, 4, -2, -4
Sort 4, 8, 17, 9, -5, 5, 12, 3, 131 in decreasing order.
131, 17, 12, 9, 8, 5, 4, 3, -5
Put 93, 9, -5, 2, 3, -4, -3, 20, 4 in increasing order.
-5, -4, -3, 2, 3, 4, 9, 20, 93
Sort 9, 16, 2, 19, -1, 1, 4, -9, -5 in ascending order.
-9, -5, -1, 1, 2, 4, 9, 16, 19
Sort 3, -8, -3, 39, 2, 0, 11, 8, 4 in decreasing order.
39, 11, 8, 4, 3, 2, 0, -3, -8
Put 5, -4, 14, -2, 4, 2, 1, 233, 3 in ascending order.
-4, -2, 1, 2, 3, 4, 5, 14, 233
Sort 39, 2, 6, 3, -3, -54, 16, 5, 1 in decreasing order.
39, 16, 6, 5, 3, 2, 1, -3, -54
Sort -3, -5, 2, 1, 4, 7, 42, 5, 72 in increasing order.
-5, -3, 1, 2, 4, 5, 7, 42, 72
Sort 32, 2, 13, 1, 8, -10, 27, 5, 4 in decreasing order.
32, 27, 13, 8, 5, 4, 2, 1, -10
Sort 4, -9, 0, -5, 1, 3, 25, 9, -6.
-9, -6, -5, 0, 1, 3, 4, 9, 25
Put 10, 4, 5, 1, 97, 2, 0, 415, -4 in ascending order.
-4, 0, 1, 2, 4, 5, 10, 97, 415
Sort -3, 1, 2638, 7, 4, 0, 9, 3, 5 in descending order.
2638, 9, 7, 5, 4, 3, 1, 0, -3
Put -7, -8, 3, 0, 6, 43, 7, 5, -1 in descending order.
43, 7, 6, 5, 3, 0, -1, -7, -8
Put 0, 8, 6, 5, -5, 9899, 2, 1, -3 in decreasing order.
9899, 8, 6, 5, 2, 1, 0, -3, -5
Put 6, -2, 27, 5, 7, 9, 99, -5, 15 in ascending order.
-5, -2, 5, 6, 7, 9, 15, 27, 99
Put 81, 3, 4, 6, -5, 20, 0, 76, -3 in descending order.
81, 76, 20, 6, 4, 3, 0, -3, -5
Sort -7, 0, 7, -6, 60, 2, 6, 64, -2.
-7, -6, -2, 0, 2, 6, 7, 60, 64
Sort 7, 5, 4, 2, 0, 51, 79, 3, 21 in decreasing order.
79, 51, 21, 7, 5, 4, 3, 2, 0
Put 5, 66, 2, 4, -5, -8, 1, -71, 8 in decreasing order.
66, 8, 5, 4, 2, 1, -5, -8, -71
Sort -3, 2213, 12, 4, 6, 8, 2, 1, 0 in decreasing order.
2213, 12, 8, 6, 4, 2, 1, 0, -3
Put -9, 15, -6, -7, 2, 4, 1, -3, 0 in descending order.
15, 4, 2, 1, 0, -3, -6, -7, -9
Sort -8, 7, -3, 0, 3, 1, -6, 794, 9.
-8, -6, -3, 0, 1, 3, 7, 9, 794
Sort 2, -9, 6, 73, -5, -2, 4, 1, 17 in decreasing order.
73, 17, 6, 4, 2, 1, -2, -5, -9
Sort 8, -2, 43, -5, 35, -3, 6, 4, 1.
-5, -3, -2, 1, 4, 6, 8, 35, 43
Sort 2, 0, 8, 3, 5, 11, 13, -8, 730.
-8, 0, 2, 3, 5, 8, 11, 13, 730
Put 1, 5, -7, 6, 3, -2, 74, 9, -5 in increasing order.
-7, -5, -2, 1, 3, 5, 6, 9, 74
Sort 28, 1, -5, 4, 65, 6, 23, 3, 21.
-5, 1, 3, 4, 6, 21, 23, 28, 65
Sort 0, 13, 4, 6162, -2, 1, 5, 2, 9.
-2, 0, 1, 2, 4, 5, 9, 13, 6162
Put 2, 4, 8, 6, 93, 21, 1801, 5, 0 in decreasing order.
1801, 93, 21, 8, 6, 5, 4, 2, 0
Put 0, 7, 48, 1, -95, 8, -4, 3, 18 in descending order.
48, 18, 8, 7, 3, 1, 0, -4, -95
Sort 97, -1, -3, 6, -5, 8, 9, 2, 3.
-5, -3, -1, 2, 3, 6, 8, 9, 97
Put -1, 2, 3, 6, 5, 48, -5, -2, -6 in ascending order.
-6, -5, -2, -1, 2, 3, 5, 6, 48
Sort 19, 4, 2, 1, -5, 0, 5, 9740, 3 in decreasing order.
9740, 19, 5, 4, 3, 2, 1, 0, -5
Sort 2, 1, 0, 358, 5, 8, -37, -1, 7 in decreasing order.
358, 8, 7, 5, 2, 1, 0, -1, -37
Sort 84, 5, -1, 37, -7, 3, 1, 0, -9 in increasing order.
-9, -7, -1, 0, 1, 3, 5, 37, 84
Sort 3, 15, 2, 10, 8, -8, -1, -5, 7 in increasing order.
-8, -5, -1, 2, 3, 7, 8, 10, 15
Put 158, -6, 3, 51, 7, -2, 2, 4, 0 in increasing order.
-6, -2, 0, 2, 3, 4, 7, 51, 158
Sort 8, 3, 975, 30, 0, -4, 6, -6, 1.
-6, -4, 0, 1, 3, 6, 8, 30, 975
Sort 139, -6, 71, 3, 5, 0, 4, 9, -2 in descending order.
139, 71, 9, 5, 4, 3, 0, -2, -6
Put 640, 5, -4, 0, 3, 4, -2, 16, 1 in descending order.
640, 16, 5, 4, 3, 1, 0, -2, -4
Sort -3, 5, 0, 9, -4, 4, 984, 83, 3 in increasing order.
-4, -3, 0, 3, 4, 5, 9, 83, 984
Sort 71, 8, 5, 4, -5, 43, 2, 12, 1.
-5, 1, 2, 4, 5, 8, 12, 43, 71
Sort 0, 42, -8, 78, 25, 3, 4, 2, -6 in descending order.
78, 42, 25, 4, 3, 2, 0, -6, -8
Put 8, 2, 429, 1, 98, 3, 15, -4, 0 in increasing order.
-4, 0, 1, 2, 3, 8, 15, 98, 429
Sort 4, 1, 9, -5, 5, 94, -6, 7, 38 in increasing order.
-6, -5, 1, 4, 5, 7, 9, 38, 94
Put 2, 19, 292, 5, -5, 1, 26, 6, 3 in ascending order.
-5, 1, 2, 3, 5, 6, 19, 26, 292
Put 2, 1, 14, 5, 9, -25, 6, 4, 8 in decreasing order.
14, 9, 8, 6, 5, 4, 2, 1, -25
Put 2, 12, 1, -3, -19, 7, -1, 5, 0 in descending order.
12, 7, 5, 2, 1, 0, -1, -3, -19
Sort 7, 25, 2, 4, 3, 1, 79, -4, -39 in increasing order.
-39, -4, 1, 2, 3, 4, 7, 25, 79
Put 145, 45, 1, 4, 5, 0, -4, -5, 3 in increasing order.
-5, -4, 0, 1, 3, 4, 5, 45, 145
Sort -4, 36, 1, -3, 5, 23, 0, 6, 11 in increasing order.
-4, -3, 0, 1, 5, 6, 11, 23, 36
Put 0, 2, 1, 5, 195, 4, -205, 3, 7 in ascending order.
-205, 0, 1, 2, 3, 4, 5, 7, 195
Sort 29, 3, -39, 8, 0, 1, 4, -5, 94.
-39, -5, 0, 1, 3, 4, 8, 29, 94
Put 97, 5, 1, 7, 2, 12, -3, 8, 31 in increasing order.
-3, 1, 2, 5, 7, 8, 12, 31, 97
Put 2, 53, 4, -4, -60, 3, 8, -8, 6 in increasing order.
-60, -8, -4, 2, 3, 4, 6, 8, 53
Sort 7, 6, 4, 63, -2, -5, 5, 94, 1.
-5, -2, 1, 4, 5, 6, 7, 63, 94
Put -2, 94, 2, -5, 5, 4, 19, 41, 8 in descending order.
94, 41, 19, 8, 5, 4, 2, -2, -5
Put 4, 1, 3, 2, 1481, 5, -3, 9, 36 in descending order.
1481, 36, 9, 5, 4, 3, 2, 1, -3
Sort -8, 3, 0, -9, 35, -2, -7, 2, 1 in ascending order.
-9, -8, -7, -2, 0, 1, 2, 3, 35
Sort 45, -7, 0, 2, 3, 66, 1, 68, -4 in descending order.
68, 66, 45, 3, 2, 1, 0, -4, -7
Put 5, 1, 28, 4, -1, 9, 2, 54, -7 in increasing order.
-7, -1, 1, 2, 4, 5, 9, 28, 54
Sort 8, -4, 2, 0, -6, 4, 1, 7, 7779 in decreasing order.
7779, 8, 7, 4, 2, 1, 0, -4, -6
Sort 4, 0, -8, 5, 3, 9, 41, 6, 40.
-8, 0, 3, 4, 5, 6, 9, 40, 41
Put 6, 21, 0, -6, -8, 7, -51, 1, 2 in decreasing order.
21, 7, 6, 2, 1, 0, -6, -8, -51
Sort 3, 2, 4, 56, 7, 0, -3, 43, 393.
-3, 0, 2, 3, 4, 7, 43, 56, 393
Sort 0, 5, -1, 4, -9, 83, 65, 48, 3 in descending order.
83, 65, 48, 5, 4, 3, 0, -1, -9
Sort 4, 93, 1, 2, 12, -1, 19, 27, 0 in increasing order.
-1, 0, 1, 2, 4, 12, 19, 27, 93
Put 2, 3, -65, 1, 0, -3, 37, 4, -5 in ascending order.
-65, -5, -3, 0, 1, 2, 3, 4, 37
Sort 6, 4, 18, 0, 7, -124, 1, -1, 2 in descending order.
18, 7, 6, 4, 2, 1, 0, -1, -124
Sort -7, 5, 1, -11, 6, 12, -4, 9, 0 in increasing order.
-11, -7, -4, 0, 1, 5, 6, 9, 12
Sort -2, 4, 0, 8, 68, -6, 55, 2, -5 in increasing order.
-6, -5, -2, 0, 2, 4, 8, 55, 68
Sort -8, 1, 27, -3, 2, -1, 4, 0, -5 in decreasing order.
27, 4, 2, 1, 0, -1, -3, -5, -8
Put 1580, 4, 7, 1, 5, 2, 17, 0, -5 in decreasing order.
1580, 17, 7, 5, 4, 2, 1, 0, -5
Put -8, 451, 22, 1, 2, 4, 5, 3, 40 in descending order.
451, 40, 22, 5, 4, 3, 2, 1, -8
Sort 74, 7, 3, 517, 2, -4, 6, 0, 62 in increasing order.
-4, 0, 2, 3, 6, 7, 62, 74, 517
Put 6, 2, 5, -4, 46, 1, 56, 0, -19 in decreasing order.
56, 46, 6, 5, 2, 1, 0, -4, -19
Sort 3, 1, 31, 14, 69, 9, 45, 0, -4 in ascending order.
-4, 0, 1, 3, 9, 14, 31, 45, 69
Sort 1, -2, 31, 5, 7, 4, -7, -8, 16.
-8, -7, -2, 1, 4, 5, 7, 16, 31
Sort 1, 2, 8, -1, -2, 55, 18, 3, -3 in ascending order.
-3, -2, -1, 1, 2, 3, 8, 18, 55
Sort -4, 4, -7, 1, 7, -3, 9, 8, 5.
-7, -4, -3, 1, 4, 5, 7, 8, 9
Sort -1, 0, 6, 188, 5, 4, -5, -3, 3 in descending order.
188, 6, 5, 4, 3, 0, -1, -3, -5
Sort 1, 49, -358, 3, 8, 2, -2, 7, 0.
-358, -2, 0, 1, 2, 3, 7, 8, 49
Put -1, 62, 2, 36, 0, 1, 4, 5, -6 in increasing order.
-6, -1, 0, 1, 2, 4, 5, 36, 62
Sort 3, 0, 4, 5, 8, 54, 14, 2, 137 in decreasing order.
137, 54, 14, 8, 5, 4, 3, 2, 0
Sort 0, 8, -6, -28, 4, 2, 9, -3, 1 in decreasing order.
9, 8, 4, 2, 1, 0, -3, -6, -28
Put 1, 9, 81, 4, 0, -1, -23, 5, 21 in decreasing order.
81, 21, 9, 5, 4, 1, 0, -1, -23
Sort 1, 26, -2, -8, 5, 0, -5, 40, 8 in increasing order.
-8, -5, -2, 0, 1, 5, 8, 26, 40
Put 8, 1, 4, -5, -105, 2, 3, 6, -1 in descending order.
8, 6, 4, 3, 2, 1, -1, -5, -105
Sort 5, 7, 2, 6, 23, -4, 51, 24, -5.
-5, -4, 2, 5, 6, 7, 23, 24, 51
Put -2, -1, 6, 187, 7, -4, 5, 0, 3 in increasing order.
-4, -2, -1, 0, 3, 5, 6, 7, 187
Sort 2, -2, 1, 4, 8, 0, -233, 57, 3 in increasing order.
-233, -2, 0, 1, 2, 3, 4, 8, 57
Sort 4, 3, 22, 5, -74, 7, 0, 9, 2 in decreasing order.
22, 9, 7, 5, 4, 3, 2, 0, -74
Put 4, 8, -9, 1, 0, -1, 170, 3, -6 in ascending order.
-9, -6, -1, 0, 1, 3, 4, 8, 170
Put 0, 1, 55, 11, 2, 4, 64, -6, 14 in descending order.
64, 55, 14, 11, 4, 2, 1, 0, -6
Put 5, 9, 4, 1, 3, 3527, 127, 2, 6 in decreasing order.
3527, 127, 9, 6, 5, 4, 3, 2, 1
Sort 2, 241, 4, 93, 1, 3, 19, -8, 0 in ascending order.
-8, 0, 1, 2, 3, 4, 19, 93, 241
Put 10, 3, 2, 494, -1, 31, 5, 8, 4 in decreasing order.
494, 31, 10, 8, 5, 4, 3, 2, -1
Sort 4, 3, -1, 5, -37, -3, 26, 7, 1 in increasing order.
-37, -3, -1, 1, 3, 4, 5, 7, 26
Sort 65, 0, 7, 5, 21, 3, -3, 1, 71.
-3, 0, 1, 3, 5, 7, 21, 65, 71
